Date,Symbol,Open,High,Low,Close,Volume
2021-06-18,ABB,1698.6259984531948,1721.2088874499714,1626.9007313273405,1711.83203125,128040
2021-06-21,ABB,1669.1699410556732,1706.4807985616235,1664.3097588757985,1688.2181396484375,152232
2021-06-22,ABB,1696.66215232859,1735.5931105243333,1696.66215232859,1707.7081298828125,125176
2021-06-23,ABB,1720.2268340750595,1817.529595067704,1706.7261953943907,1773.78759765625,747874
2021-06-24,ABB,1794.8486476502012,1796.812377023998,1767.356436417047,1776.635009765625,180859
2021-06-25,ABB,1790.5284258893544,1806.5328682894835,1761.5143961947051,1790.9703369140625,448519
2021-06-28,ABB,1805.6981778380168,1823.3225998291368,1759.6487031763593,1776.9786376953125,142851
2021-06-29,ABB,1772.2166895259954,1782.5754103295158,1738.882430015738,1756.40869140625,84656
2021-06-30,ABB,1768.3383368975992,1823.3227604768688,1768.3383368975992,1775.40771484375,248720
2021-07-01,ABB,1783.0661613353486,1793.8175310505717,1746.5408451801186,1761.1705322265625,69271
2021-07-02,ABB,1777.1750861131368,1796.8123798823428,1734.611275839689,1754.739501953125,92544
2021-07-05,ABB,1762.3489820018294,1768.3383327277131,1729.0637445494183,1741.58251953125,99623
2021-07-06,ABB,1738.9315291487496,1751.8920952779708,1714.3849115884586,1725.8726806640625,76698
2021-07-07,ABB,1721.2088189267915,1725.823535073715,1698.8222558264322,1710.5064697265625,69427
2021-07-08,ABB,1710.5063795223034,1718.7540665378342,1664.358741060562,1672.3609619140625,127100
2021-07-09,ABB,1680.1666591375065,1693.7164385888243,1652.9690576024848,1682.3758544921875,163245
2021-07-12,ABB,1687.2853069117905,1704.5170799425305,1670.5936073962243,1694.6492919921875,468250
2021-07-13,ABB,1698.6258102557229,1771.283792890939,1684.4379142918606,1754.6412353515625,235129
2021-07-14,ABB,1771.283916818835,1806.6310459793,1753.1685610667091,1772.7567138671875,155095
2021-07-15,ABB,1773.7383900606958,1785.5207651953365,1737.9003323594973,1746.7862548828125,87502
2021-07-16,ABB,1746.7370184325348,1751.6463411375166,1719.6866023854802,1731.2235107421875,107459
2021-07-19,ABB,1740.3551492707584,1745.657242526161,1699.7550686314316,1707.266357421875,103293
2021-07-20,ABB,1707.7078293405905,1712.224382063247,1678.9882927540084,1687.8250732421875,111360
2021-07-22,ABB,1695.140078979558,1703.5350691939857,1671.3790037668368,1680.0684814453125,131419
2021-07-23,ABB,1685.7634629851718,1685.7634629851718,1660.431306750548,1665.046142578125,42756
2021-07-26,ABB,1657.3874681136497,1694.8456271018588,1647.7161256389115,1681.246826171875,69698
2021-07-27,ABB,1695.876691518177,1748.013803884047,1594.597441829422,1638.8795166015625,240727
2021-07-28,ABB,1644.7705934955206,1677.5157556231516,1623.7586660004606,1668.2371826171875,107633
2021-07-29,ABB,1675.0610328400626,1676.0428974548574,1639.9593728611458,1655.9146728515625,103286
2021-07-30,ABB,1664.1625241931183,1693.7166280504018,1652.232843972066,1668.33544921875,85831
2021-08-02,ABB,1671.3300066545694,1703.1915873639737,1631.2699997131433,1652.9200439453125,223836
2021-08-03,ABB,1654.3437952506813,1666.960732203431,1634.70650198367,1640.4012451171875,127132
2021-08-04,ABB,1652.4783112501025,1658.369499525504,1599.4576167714897,1606.7724609375,75011
2021-08-05,ABB,1614.9710157707982,1647.2252453823946,1601.4703769042871,1636.130126953125,72531
2021-08-06,ABB,1636.1301988293026,1665.537118147954,1621.1077410172627,1633.675537109375,93434
2021-08-09,ABB,1641.481326540136,1656.35647971028,1606.6741537013024,1614.430908203125,50984
2021-08-10,ABB,1614.4310250245985,1628.3244344324853,1599.5067296007066,1620.96044921875,40981
2021-08-11,ABB,1628.7172710422778,1685.8617507005804,1588.706283074282,1644.181640625,136424
2021-08-12,ABB,1646.5870536061552,1693.127462992447,1635.7865422229306,1687.1871337890625,78404
2021-08-13,ABB,1693.716498666197,1728.0326197835202,1682.2287303569833,1716.250244140625,116726
2021-08-16,ABB,1729.5546207715431,1762.4470873033897,1699.607748257475,1726.5108642578125,103044
2021-08-17,ABB,1726.5108737910728,1736.9186154067152,1693.0783335620856,1713.795654296875,124149
2021-08-18,ABB,1707.4625259467848,1733.7765449620622,1674.079129809815,1729.358154296875,79837
2021-08-20,ABB,1732.00931995948,1774.3276642933065,1652.5274209345637,1683.5543212890625,161033
2021-08-23,ABB,1683.8979476269917,1700.491484901444,1594.8918892811162,1644.57421875,82244
2021-08-24,ABB,1649.4344000829594,1693.716470499795,1631.908140576918,1666.1260986328125,76587
2021-08-25,ABB,1671.0355317513051,1715.121280089097,1658.123987169325,1699.7059326171875,82301
2021-08-26,ABB,1711.8809516528158,1743.496944228258,1691.1636323032858,1704.860595703125,91908
2021-08-27,ABB,1718.263286664146,1831.1777312163613,1703.5353156355964,1816.4989013671875,540087
2021-08-30,ABB,1840.9962121168808,1890.089444439998,1798.7760323190007,1886.8492431640625,656830
2021-08-31,ABB,1890.0895374393167,1890.0895374393167,1851.796814343144,1861.3699951171875,149686
2021-09-01,ABB,1875.361382454104,1876.5887132017829,1823.8134910515687,1849.04736328125,130632
2021-09-02,ABB,1871.925164199023,1883.1674677539568,1838.394458686988,1859.9954833984373,199503
2021-09-03,ABB,1865.5429246824765,1865.5429246824765,1809.5766369420023,1815.1732177734373,202306
2021-09-06,ABB,1821.3590110448963,1838.7871093985607,1806.6310406051805,1818.26611328125,87428
2021-09-07,ABB,1834.7123498970973,1864.5610606743544,1801.770861207738,1836.381591796875,238450
2021-09-08,ABB,1826.2682446903725,1863.579101302326,1824.9427513873047,1842.7144775390625,238158
2021-09-09,ABB,1851.0603848605515,1878.7489208474285,1818.511546801922,1835.546875,227286
2021-09-13,ABB,1831.177580688411,1842.419883040108,1805.6982408461072,1827.2501220703125,80818
2021-09-14,ABB,1853.7604139932653,1882.234488148882,1836.7250867025025,1872.71044921875,163938
2021-09-15,ABB,1884.198218064241,1890.0894058226493,1855.9204688812729,1871.3358154296875,159852
2021-09-16,ABB,1865.5428410134743,1908.6467232587224,1847.7711147624927,1873.4468994140625,248127
2021-09-17,ABB,1866.524650362456,1880.2707550994755,1801.770726347461,1809.7728271484373,115350
2021-09-20,ABB,1809.7729066562688,1850.4712690259817,1806.6309876638124,1841.1435546875,105956
2021-09-21,ABB,1837.0687572265624,1870.4521552734373,1820.524361871696,1840.9962158203125,118562
2021-09-22,ABB,1836.0868803102285,1869.470278134051,1831.2757195937256,1835.2523193359373,138187
2021-09-23,ABB,1855.7241664943645,1871.3358382155425,1823.3226334285896,1863.67724609375,119769
2021-09-24,ABB,1868.4882630694249,1883.4616976526136,1837.166759543779,1844.62890625,56336
2021-09-27,ABB,1853.7604194743933,1873.4468532276285,1811.6384029207527,1821.35888671875,134399
2021-09-28,ABB,1835.9890103297912,1835.9890103297912,1757.5379889735727,1767.994873046875,87735
2021-09-29,ABB,1768.2401483019155,1805.4528441107088,1764.5090145286324,1787.5338134765625,152524
2021-09-30,ABB,1801.4269400836558,1844.9235899609464,1788.270050282082,1836.6759033203125,70990
2021-10-01,ABB,1836.087151727112,1839.8673071858304,1786.3066549678224,1825.1884765625,67958
2021-10-04,ABB,1826.3664784209,1859.06262040666,1811.5403456339009,1839.2288818359373,169391
2021-10-05,ABB,1824.304548065849,1871.0412821612467,1824.304548065849,1843.8927001953125,159998
2021-10-06,ABB,1844.9236578178857,1861.566215516582,1826.3663921580453,1839.3760986328125,60478
2021-10-07,ABB,1845.905419282661,1863.578981807708,1829.2137213423389,1837.5595703125,64748
2021-10-08,ABB,1843.843658585914,1853.2695352974465,1793.8667237024815,1806.385498046875,62953
2021-10-11,ABB,1812.9149994035383,1836.1361234446952,1787.5338209729148,1797.4014892578125,66749
2021-10-12,ABB,1806.8273346926608,1826.2683032831249,1786.011851436561,1794.5050048828125,83711
2021-10-13,ABB,1801.6726505183408,1842.960110635828,1767.3565259160846,1774.082275390625,132820
2021-10-14,ABB,1791.3138115949982,1813.0129954215915,1778.7458966925226,1786.01171875,92662
2021-10-18,ABB,1804.4709358244816,1825.2372776793304,1793.8667494614094,1796.3214111328125,92011
2021-10-19,ABB,1809.4785992743923,1830.195921843264,1787.9757369509564,1812.767822265625,93823
2021-10-20,ABB,1823.32261811324,1824.206320251643,1782.3297698061708,1797.0577392578125,93490
2021-10-21,ABB,1806.336345787859,1844.6290670769213,1791.952124573469,1840.9962158203125,114209
2021-10-22,ABB,1853.760550389854,1903.83565000314,1846.2492614765551,1874.67431640625,338028
2021-10-25,ABB,1885.1800725190835,1934.273303574268,1796.8122566197517,1816.6458740234373,335087
2021-10-26,ABB,1831.0794304328435,1834.957747901528,1785.1281163513518,1812.12939453125,206780
2021-10-27,ABB,1885.2292970117733,1897.7970928034304,1832.208605128888,1845.6109619140625,529236
2021-10-28,ABB,1845.610997560541,1962.7475022401447,1844.727415230648,1947.6759033203125,1355503
2021-10-29,ABB,1961.716254407589,2114.69080116456,1918.857962146157,2081.45458984375,960349
2021-11-01,ABB,2066.8249870193536,2130.646186143467,1995.2470335688524,2041.9837646484373,485302
2021-11-02,ABB,2052.097296395095,2076.6439147730266,2004.2805317374973,2025.046875,118552
2021-11-03,ABB,2028.7287052025908,2105.8542219089004,2014.9826000123703,2031.4288330078125,385323
2021-11-04,ABB,2038.5961701810909,2085.1855928104774,2022.6408720399984,2067.462890625,42743
2021-11-08,ABB,2071.7343917401404,2085.8242452184736,2033.637995740888,2049.05322265625,194599
2021-11-09,ABB,2056.95700745929,2168.349488185793,2046.647430103401,2145.423095703125,595914
2021-11-10,ABB,2145.423349364567,2181.80148170693,2111.9908109007265,2131.33349609375,207186
2021-11-11,ABB,2142.2816412010548,2165.0117136473177,2093.482772710297,2132.90478515625,123304
2021-11-12,ABB,2121.0241265384925,2191.5220615877365,2114.445680837451,2171.197509765625,258341
2021-11-15,ABB,2189.557666897233,2190.539531321851,2098.244275407797,2109.14306640625,91793
2021-11-16,ABB,2109.14332244204,2150.2342097726464,2101.386448718132,2137.469970703125,384464
2021-11-17,ABB,2118.078547673415,2169.921053361498,2111.0583107389434,2151.952880859375,216359
2021-11-18,ABB,2160.1021607333564,2182.586764612137,2085.4804497262044,2110.567138671875,110299
2021-11-22,ABB,2119.0111421000265,2145.0305558602417,1942.3737838168413,2061.719482421875,240928
2021-11-23,ABB,2042.2784059864136,2115.918252356116,2041.6402898697595,2065.0576171875,107742
2021-11-24,ABB,2066.825019310144,2071.63606004945,2018.419045737137,2047.9732666015625,214763
2021-11-25,ABB,2056.1718463218067,2063.339506507148,2003.0039692010323,2009.827880859375,248082
2021-11-26,ABB,2005.9495737635104,2025.783192678472,1939.1827744409848,1958.820068359375,87944
2021-11-29,ABB,1919.5452147924125,2080.571002631776,1918.6124914030213,2045.567626953125,141832
2021-11-30,ABB,2067.806992923196,2125.2460760599515,1985.3303607268288,2024.457763671875,239856
2021-12-01,ABB,2018.7138308100289,2049.8388939747497,1971.8789323860856,1981.3048095703125,122697
2021-12-02,ABB,1981.304599211585,2100.208378234284,1981.304599211585,2074.53271484375,299002
2021-12-03,ABB,2052.3914851126874,2091.8623914705363,2026.6666822425584,2040.7071533203125,54725
2021-12-06,ABB,2040.3148403344949,2049.004438788035,1998.0946583641469,2017.2901611328125,57116
2021-12-07,ABB,2027.354454688684,2059.903176404978,1998.0948361721464,2028.238037109375,132978
2021-12-08,ABB,2039.873067694117,2081.013102986283,2039.873067694117,2054.79736328125,176891
2021-12-09,ABB,2066.23569735641,2331.928344872102,2062.062772949797,2258.68115234375,1034082
2021-12-10,ABB,2258.288954091771,2328.9832170024697,2194.8114930717697,2223.33447265625,481269
2021-12-13,ABB,2227.8017637720345,2313.2731300379924,2223.4816551699173,2265.7509765625,264261
2021-12-14,ABB,2263.1981314656227,2277.631494600036,2219.063361182908,2231.336669921875,71628
2021-12-15,ABB,2242.480833123396,2252.0051130813363,2181.163426704354,2191.5712890625,63111
2021-12-16,ABB,2179.837736037497,2233.7420077232728,2154.2109736021366,2194.369140625,270580
2021-12-17,ABB,2189.5583415906635,2221.61612904756,2130.6464579604217,2159.85693359375,169226
2021-12-20,ABB,2174.830259170075,2174.830259170075,2038.9402837825485,2083.173095703125,102709
2021-12-21,ABB,2088.426003982565,2179.739411773058,2062.0139421305294,2161.083984375,240790
2021-12-22,ABB,2163.047920580581,2289.708466088931,2163.047920580581,2243.020751953125,961653
2021-12-23,ABB,2235.6567862799966,2265.112727353221,2214.1049040040334,2222.745361328125,93625
2021-12-24,ABB,2242.0875681732127,2302.8648843615456,2191.521546819624,2203.843994140625,220693
